Date,Open,High,Low,Volume,Close
2001-12-25,null,null,null,null,null
2001-12-26,51100,52000,50400,133200,50400
2001-12-27,51000,52500,50000,134900,51600
2001-12-28,52600,57000,52400,254300,56000
2001-12-31,null,null,null,null,null
2002-01-01,null,null,null,null,null
2002-01-02,56900,57500,55100,229000,56700
2002-01-03,null,null,null,null,null
2002-01-04,58700,59900,57700,178900,59200
2002-01-07,59000,60000,57800,268000,59900
2002-01-08,59500,59500,56500,178400,56500
2002-01-09,57000,59800,56600,181000,59800
2002-01-10,60000,63000,59800,494600,59900
2002-01-11,61000,63800,60400,405800,63600
2002-01-14,63600,63900,61600,153900,63900
2002-01-15,63300,63800,60400,280300,60800
2002-01-16,60000,60100,56800,471200,57300
2002-01-17,56500,58500,54300,482200,58000
2002-01-18,58000,58000,55500,379600,58000
2002-01-21,56300,61000,56300,234400,61000
2002-01-22,60700,62000,59600,210600,60900
2002-01-23,59900,63000,59600,268500,62900
2002-01-24,61900,63500,61500,178400,62400
2002-01-25,62400,63700,62000,247700,62200
2002-01-28,62200,63200,61500,266300,63000
2002-01-29,63200,65800,62700,309500,63500
2002-01-30,60800,62500,60000,256900,60500
2002-01-31,null,null,null,null,null
2002-02-01,63000,63500,61000,205200,61500
2002-02-04,60500,62500,60400,186800,60500
2002-02-05,60000,60600,59300,252300,60600
2002-02-06,60600,61100,59200,127500,59800
2002-02-07,59100,59300,58100,235300,58600
2002-02-08,58600,60400,57300,142600,58900
2002-02-11,null,null,null,null,null
2002-02-12,null,null,null,null,null
2002-02-13,null,null,null,null,null
2002-02-14,63700,65600,59900,294700,65600
2002-02-15,64600,65100,63600,125000,65000
2002-02-18,65800,66900,64500,184000,66500
2002-02-19,66900,67300,65500,217000,66000
2002-02-20,64200,65300,63300,157500,64100
2002-02-21,64100,66800,64100,154900,65500
2002-02-22,64500,65000,63300,133500,64500
2002-02-25,64500,65300,63900,334900,65000
2002-02-26,65300,66300,63500,126700,63500
2002-02-27,64500,65200,64300,183200,65000
2002-02-28,64400,65500,63500,186700,65000
2002-03-01,null,null,null,null,null
2002-03-04,67200,68100,65600,354000,67300
2002-03-05,68900,70700,66300,275200,68500
2002-03-06,67500,69500,67000,172600,67900
2002-03-07,67900,67900,65200,210400,67500
2002-03-08,66500,67500,65700,174800,67000
2002-03-11,66300,67000,65000,178800,66700
2002-03-12,66800,70300,66800,331400,69800
2002-03-13,69800,70500,68400,138000,70000
2002-03-14,70000,71500,68800,284900,71500
2002-03-15,70900,75500,70900,229300,75500
2002-03-18,76500,76500,73000,178800,73200
2002-03-19,73200,74300,71500,219900,73600
2002-03-20,73600,75000,72000,143600,72200
2002-03-21,70500,73800,70500,112800,71400
2002-03-22,71000,74000,70300,226500,72000
2002-03-25,72000,73100,70300,153700,73000
2002-03-26,72100,73200,71600,117800,73000
2002-03-27,73400,75200,71800,162700,74700
2002-03-28,75000,76200,71500,169400,71500
2002-03-29,73300,74500,72200,101000,73700
2002-04-01,74600,80000,73700,478200,78300
2002-04-02,78500,81100,77400,322400,80000
2002-04-03,81500,82200,79100,337500,80500
2002-04-04,80000,85200,80000,214400,85000
2002-04-05,null,null,null,null,null
2002-04-08,86000,90700,85500,286900,87200
2002-04-09,87100,87100,78500,287400,81500
2002-04-10,76700,79000,72100,427800,72500
2002-04-11,74000,78500,74000,449400,76900
2002-04-12,77000,78000,75600,177000,78000
2002-04-15,78500,80100,78000,255600,78600
2002-04-16,78600,81900,78600,217600,81900
2002-04-17,82500,84800,82500,336400,84100
2002-04-18,84500,90000,84100,326200,89600
2002-04-19,89400,89400,88100,351700,88400
2002-04-22,88600,92500,87200,323800,87700
2002-04-23,87300,90500,85700,249500,89000
2002-04-24,91000,93100,86300,382300,87000
2002-04-25,87500,88600,82000,238800,83500
2002-04-26,83000,83700,80300,279500,81300
2002-04-29,80200,85100,79700,280600,83500
2002-04-30,83800,87500,83500,323500,87500
2002-05-01,null,null,null,null,null
