Date,Open,High,Low,Volume,Close
2002-02-19,35350,36200,34800,1499700,35500
2002-02-20,34500,35000,33450,1328700,33600
2002-02-21,34500,34550,33500,891800,34200
2002-02-22,33600,34150,31500,747700,33950
2002-02-25,33900,34500,33400,573700,33650
2002-02-26,34100,35400,33750,1585100,34250
2002-02-27,34400,35750,34400,1237000,34950
2002-02-28,35500,36650,34950,1469200,36400
2002-03-01,36400,36400,36400,0,36400
2002-03-04,37500,37700,35650,2382600,35800
2002-03-05,37700,37800,36600,2444200,37650
2002-03-06,37650,38400,37200,985100,37600
2002-03-07,37800,38150,36700,1011800,36700
2002-03-08,36900,37300,35800,1083100,36600
2002-03-11,36000,36500,35650,998200,35950
2002-03-12,35650,38300,35600,1265300,38200
2002-03-13,38650,39900,37500,1485900,39200
2002-03-14,39100,39950,38050,1512500,39950
2002-03-15,39900,42950,39850,1315800,41100
2002-03-18,41300,42300,39900,1348400,40500
2002-03-19,40500,40900,39300,1917100,40000
2002-03-20,40000,40300,38650,1776500,39000
2002-03-21,39000,40400,38950,1407000,40200
2002-03-22,40700,40900,38700,1871400,39900
2002-03-25,40000,40300,38500,1504400,38600
2002-03-26,38100,39800,38100,1106600,39800
2002-03-27,40200,41650,39800,1460100,41300
2002-03-28,41700,42100,40900,1141600,41000
2002-03-29,41800,42800,41500,1036700,41900
2002-04-01,42000,42300,40700,1165400,40900
2002-04-02,40900,43050,40450,1469900,43050
2002-04-03,42300,44700,42150,1888000,44500
2002-04-04,43600,45800,43600,1129500,45400
2002-04-05,45400,45400,45400,0,45400
2002-04-08,44800,45750,42700,1453300,42850
2002-04-09,43800,44200,42000,1203200,42800
2002-04-10,42200,42800,40250,1413600,40400
2002-04-11,40900,42000,40250,1658000,41150
2002-04-12,41000,43150,40500,1261800,42400
2002-04-15,43650,45450,43150,1407100,45000
2002-04-16,45200,46400,45000,1211400,45600
2002-04-17,47000,50400,46700,2681100,49850
2002-04-18,49850,52000,49600,1713500,50900
2002-04-19,51200,51200,49500,1663800,49500
2002-04-22,50000,51600,49450,1724400,50000
2002-04-23,50400,54400,50300,2754900,53500
2002-04-24,53500,54200,52100,2105400,53900
2002-04-25,53200,53400,50000,1833400,50000
2002-04-26,50000,50500,48200,1775300,50000
2002-04-29,47000,50800,46700,1580800,48300
2002-04-30,48500,49100,45600,1568900,48000
2002-05-01,48000,48000,48000,0,48000
2002-05-02,49900,49900,48500,1785500,49500
2002-05-03,49500,53000,48800,2266500,52300
2002-05-06,52300,52300,49800,1241900,50200
2002-05-07,48600,49650,48050,1443600,48950
2002-05-08,49500,50400,46700,2874900,47250
2002-05-09,48500,48500,45750,3256800,47450
2002-05-10,47100,47700,43400,3252700,45000
2002-05-13,43100,44500,42800,2045300,43700
2002-05-14,44300,45400,43450,2685600,44000
2002-05-15,45000,49150,45000,3397200,48400
2002-05-16,48000,49800,47700,1952100,48750
2002-05-17,49250,50300,48750,1488300,49800
2002-05-20,50800,51200,49400,1477000,49400
2002-05-21,48100,48500,45200,2552100,45400
2002-05-22,44600,46400,43750,2675200,46400
2002-05-23,45900,45900,44550,1901500,44700
2002-05-24,44300,45500,43300,1971900,44000
2002-05-27,43000,44900,43000,1150700,43100
2002-05-28,43400,43800,41500,1910100,42750
2002-05-29,41500,42400,41200,1513500,41800
2002-05-30,41550,41700,40450,1391600,40700
2002-05-31,40350,41200,40050,1337200,40250
2002-06-03,40250,43000,40250,1516200,43000
2002-06-04,41750,43800,41250,1176800,43250
2002-06-05,43000,43600,42300,1355300,42350
2002-06-06,42350,42350,42350,0,42350
2002-06-07,40300,41000,39850,2471600,40000
2002-06-10,40800,40850,40250,1030100,40600
2002-06-11,40600,40800,39700,1192100,40800
2002-06-12,40100,42350,40100,2198500,41550
2002-06-13,41550,41550,41550,0,41550
2002-06-14,41350,43150,41350,1611300,42000
2002-06-17,41300,41500,39800,1691100,39800
2002-06-18,40800,41550,40000,2484700,40200
2002-06-19,40200,40800,36600,2224100,37700
2002-06-20,37700,38500,37700,1732500,38000
2002-06-21,37000,38250,36900,1603700,37900
2002-06-24,36600,37400,35650,1198900,36550
2002-06-25,36000,36900,35700,1384500,36000
2002-06-26,35400,35500,34500,2310100,34900
2002-06-27,35500,35950,34300,1636100,34500
2002-06-28,35800,37200,35450,1557700,36150
2002-07-01,36150,36150,36150,0,36150
2002-07-02,35500,38200,35000,2056700,37700
2002-07-03,37500,38200,36700,1039500,37800
2002-07-04,38200,38800,37900,1316500,38300
2002-07-05,38300,39850,38250,1756100,38800
2002-07-08,39700,40200,38600,1665800,39000
2002-07-09,38800,39600,38550,985700,39600
2002-07-10,38800,39250,37950,1179400,38200
2002-07-11,36500,37100,35100,1935800,35400
2002-07-12,36100,36250,33800,3126800,35500
2002-07-15,34100,34950,33500,2800700,33500
2002-07-16,33500,34100,32550,2841300,32700
2002-07-17,32700,32700,32700,0,32700
2002-07-18,32700,33000,31600,2942200,31750
2002-07-19,31100,32800,31100,2985200,32500
2002-07-22,31500,33200,31100,3212800,31400
